Date,ADANIPORTS,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BHARTIARTL,BPCL,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,GRASIM,HCLTECH,HDFC,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,HINDPETRO,ICICIBANK,IBULHSGFIN,INDUSINDBK,INFY,IOC,ITC,KOTAKBANK,LT,LUPIN,M&M,MARUTI,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SUNPHARMA,TCS,TATAMOTORS,TATASTEEL,TECHM,TITAN,ULTRACEMCO,UPL,VEDL,WIPRO,YESBANK,ZEEL
2016-03-08,228.25,875.7,411.75,2326.25,6293.05,1669.75,331.5,820.9,532.35,324.05,3219.55,19802.05,349.6,3529.35,815.25,1146.45,1014.15,2809.55,83.15,826.25,751.5,216.85,661.25,921.05,1163.45,398.1,320.25,650.55,1187.45,1824.7,1219.4,3462.65,127.55,201.85,137.7,1027.0,183.35,858.6,2354.3,346.05,291.8,448.85,341.55,2950.0,435.5,90.35,541.45,759.55,390.7
2016-03-09,226.0,876.2,416.85,2316.8,6423.8,1678.2,334.6,799.35,529.3,322.5,3219.95,19933.75,349.55,3631.9,815.65,1128.65,1024.8,2816.5,81.1,839.65,740.6,216.35,655.85,934.45,1178.5,389.75,319.9,659.9,1212.85,1823.5,1235.55,3576.4,126.55,205.25,139.75,1041.7,183.4,860.9,2357.25,347.7,295.4,464.15,339.85,2991.6,435.05,87.85,538.15,790.6,395.45
2016-03-10,226.45,894.75,413.0,2324.6,6404.9,1687.85,336.3,794.15,533.95,321.7,3184.25,19799.95,341.65,3601.5,817.85,1153.15,1021.25,2812.4,83.8,837.55,720.1,215.5,654.9,927.25,1142.5,386.1,316.1,654.6,1186.15,1820.95,1226.35,3627.2,126.8,205.7,139.65,1011.75,180.5,865.05,2348.3,348.5,296.7,466.15,339.05,2997.75,447.45,88.25,535.85,791.4,391.75
2016-03-11,231.2,898.35,412.8,2325.9,6400.4,1646.0,337.25,803.65,534.6,318.9,3210.85,20004.0,339.45,3582.45,823.05,1160.5,1028.7,2813.35,83.5,851.6,728.55,213.85,647.2,926.7,1143.0,385.9,321.3,642.65,1185.65,1856.15,1220.5,3641.2,126.4,205.1,138.2,1014.5,180.1,868.2,2365.25,354.25,294.05,458.05,346.0,2994.45,438.5,87.35,539.0,800.6,398.6
2016-03-14,232.4,899.35,415.45,2316.6,6516.75,1644.95,340.75,804.75,537.6,296.7,3233.65,19849.85,343.15,3587.3,827.9,1158.7,1027.55,2816.3,84.9,857.15,722.85,221.65,652.75,921.1,1141.2,385.2,325.05,636.8,1184.2,1869.2,1212.05,3648.15,127.4,208.25,138.6,1019.75,181.75,862.2,2355.0,366.45,296.7,470.2,341.15,3008.3,440.0,89.0,540.85,802.0,400.5
2016-03-15,228.25,884.6,418.85,2278.45,6474.15,1661.55,342.9,810.9,525.05,295.65,3133.35,19548.3,340.65,3550.55,811.85,1111.35,1026.7,2813.05,83.9,840.8,740.4,221.35,649.65,918.4,1134.4,392.2,316.5,639.5,1180.75,1722.9,1205.05,3654.55,127.3,207.4,138.95,1020.5,185.3,843.15,2329.9,360.4,300.45,460.3,343.8,2989.6,434.25,88.1,533.2,810.95,386.3
2016-03-16,228.55,864.9,424.6,2250.0,6482.35,1644.95,338.5,818.4,531.0,295.65,3154.3,18693.45,339.7,3581.3,814.9,1125.95,1030.45,2798.3,81.5,844.15,734.05,226.4,636.05,915.65,1152.45,388.6,322.05,651.25,1183.2,1750.2,1212.1,3667.35,127.55,206.5,138.75,1021.75,185.2,835.75,2327.05,359.55,299.5,465.8,339.65,2968.25,430.4,86.3,538.45,804.4,384.45
2016-03-17,235.7,872.55,428.15,2269.9,6581.55,1651.75,340.75,864.85,524.55,294.25,3125.5,18036.2,353.3,3635.1,815.3,1108.05,1018.4,2821.1,81.0,849.65,758.6,227.75,635.75,912.55,1161.75,398.55,323.65,651.25,1193.25,1674.3,1198.45,3635.45,126.85,212.25,138.0,1016.0,186.35,827.25,2352.05,360.9,295.9,486.75,339.5,3029.0,437.3,86.25,539.2,799.55,387.0
2016-03-18,241.95,875.35,436.1,2303.35,6632.4,1649.4,344.3,856.9,528.25,297.75,3171.3,18413.45,364.35,3656.95,824.15,1129.3,1028.4,2831.0,85.2,848.35,747.55,230.2,612.35,929.0,1193.4,391.05,324.75,658.8,1199.3,1554.4,1222.55,3621.4,127.45,214.6,136.85,1027.2,191.25,816.0,2425.85,366.05,302.2,492.45,337.8,3110.65,441.0,92.3,551.25,814.25,390.65
2016-03-21,243.85,859.65,444.5,2314.2,6654.0,1649.55,353.65,870.05,535.85,296.6,3182.25,18356.35,363.4,3734.25,822.55,1151.25,1045.6,2799.6,86.0,879.65,763.7,234.85,645.6,932.2,1194.9,394.55,331.45,663.7,1228.15,1535.2,1227.95,3669.55,127.15,216.65,138.0,1037.3,196.8,836.45,2446.25,374.7,303.55,490.1,342.1,3229.5,445.25,94.0,556.45,831.85,391.0
2016-03-22,239.55,853.35,441.25,2310.8,6607.55,1664.55,350.9,870.7,535.3,294.4,3057.95,18236.7,361.05,3749.2,828.45,1168.1,1053.85,2861.5,87.0,870.15,768.1,233.6,645.15,928.0,1189.95,393.75,323.15,666.3,1237.3,1549.05,1253.15,3699.55,128.25,216.1,138.2,1047.85,197.5,844.6,2473.1,377.2,309.8,484.2,358.6,3210.4,444.4,96.2,552.85,832.2,390.0
2016-03-23,238.3,850.0,437.5,2356.4,6874.2,1724.8,358.2,868.5,532.8,298.0,3047.9,18554.05,356.1,3781.0,817.7,1162.75,1049.35,2871.4,91.3,873.6,748.5,234.2,644.25,928.05,1207.8,393.1,324.25,659.95,1242.55,1524.15,1249.35,3736.0,127.35,214.6,137.45,1029.2,196.6,846.2,2473.8,377.0,317.2,479.9,352.7,3198.45,456.35,96.85,555.75,849.25,388.5
2016-03-28,235.65,845.4,422.9,2357.35,6700.2,1684.85,349.8,873.6,524.2,293.5,3035.65,18410.3,357.75,3786.5,810.65,1143.35,1047.5,2848.0,83.25,863.65,750.35,225.45,631.15,914.8,1204.9,392.0,322.45,669.6,1206.35,1495.1,1243.85,3638.95,129.15,213.95,139.1,1020.4,188.3,809.25,2473.4,363.3,299.15,474.7,327.4,3176.95,451.65,87.95,556.15,842.25,387.65
2016-03-29,237.85,856.1,429.45,2351.95,6656.75,1666.9,354.5,874.0,503.5,295.15,2941.3,18633.45,347.8,3767.0,806.8,1125.75,1053.8,2856.85,84.4,861.15,769.4,223.4,614.8,928.05,1197.25,394.25,320.0,671.5,1193.95,1401.55,1232.25,3729.95,127.3,212.25,138.15,1036.25,189.5,794.35,2469.4,372.45,303.85,467.6,329.75,3136.25,451.35,87.7,553.15,846.35,381.9
2016-03-30,245.95,881.85,444.25,2422.45,6787.75,1696.55,353.8,901.15,512.35,296.85,3015.65,18736.8,359.45,3838.65,820.6,1115.3,1064.95,2923.8,88.0,861.65,786.35,237.5,639.6,946.7,1205.95,400.0,327.35,683.85,1228.05,1475.3,1219.75,3727.45,129.9,217.9,139.75,1047.05,197.55,811.7,2489.5,388.6,324.3,472.85,338.25,3184.1,472.1,91.65,561.95,866.3,376.55
2016-03-31,247.7,868.4,444.15,2405.95,6924.15,1711.1,350.8,904.3,511.95,291.95,3035.2,19180.6,356.4,3844.15,814.1,1105.6,1071.15,2945.7,87.95,869.5,787.75,236.65,649.9,967.6,1218.3,393.6,328.25,680.65,1216.7,1479.25,1210.7,3716.3,128.85,214.1,139.1,1045.2,194.25,820.0,2520.3,386.6,319.7,474.95,339.1,3228.75,477.7,89.85,564.25,865.05,386.95
2016-04-01,242.9,870.0,449.9,2419.85,6877.5,1746.75,335.45,887.25,514.55,287.0,2979.95,19254.05,347.7,3852.8,820.4,1113.4,1064.45,2951.05,86.65,867.8,793.85,238.3,646.7,961.3,1205.45,393.05,336.05,679.9,1237.9,1464.85,1195.2,3723.2,129.95,208.8,138.3,1034.45,195.65,815.1,2453.9,379.65,317.75,463.1,339.45,3203.7,466.45,90.05,562.15,855.6,386.75
2016-04-04,242.55,886.15,444.75,2448.25,6869.7,1751.3,348.5,887.0,514.3,285.0,3011.75,19503.9,348.2,3878.2,839.85,1103.7,1069.05,2983.7,89.1,872.2,790.8,238.75,631.75,961.3,1243.7,401.55,330.7,687.3,1235.85,1461.15,1245.9,3683.25,131.1,207.3,138.6,1035.05,194.7,815.05,2471.25,388.4,320.35,470.55,344.55,3170.85,467.5,90.65,566.25,867.95,394.75
2016-04-05,226.25,869.85,432.6,2394.85,6823.55,1748.8,330.5,890.4,503.0,275.25,2999.9,18735.5,339.55,3835.35,843.25,1103.45,1057.45,2963.3,84.9,868.5,798.15,225.6,616.25,951.3,1219.8,402.15,326.45,668.75,1195.15,1463.7,1215.7,3554.85,126.85,205.5,139.05,1026.95,184.35,800.8,2462.75,370.5,312.3,462.25,345.6,3100.4,458.6,85.85,559.0,829.2,384.35
2016-04-06,224.35,863.3,424.65,2395.2,6947.55,1765.45,334.5,890.15,504.95,275.6,3001.45,19179.85,341.4,3912.6,838.75,1102.05,1061.5,2991.25,88.95,871.7,817.1,222.55,623.7,955.4,1200.7,410.7,325.9,668.0,1211.85,1485.1,1220.35,3573.05,126.2,206.1,139.7,1033.75,183.85,809.55,2481.9,376.7,328.55,453.0,348.1,3188.6,458.0,87.55,558.2,834.05,387.95
2016-04-07,216.8,858.25,426.65,2378.45,6982.6,1763.85,331.25,885.05,506.4,281.25,3035.75,18884.1,341.05,3909.9,828.45,1070.85,1055.5,2968.0,87.3,860.0,817.1,220.3,614.3,939.6,1181.5,411.15,319.45,662.5,1182.9,1509.75,1212.65,3471.0,126.55,207.75,140.2,1037.25,181.95,811.7,2470.8,375.2,323.7,444.45,339.3,3137.45,462.75,85.8,551.8,835.5,384.35
2016-04-08,219.25,851.55,421.6,2389.45,7133.5,1749.9,334.6,899.65,504.45,279.6,3039.15,19181.2,347.35,3982.55,833.1,1079.55,1059.35,2915.7,87.7,850.4,816.1,221.25,607.75,937.0,1165.75,412.65,321.2,665.35,1192.25,1540.1,1232.25,3430.65,131.55,206.15,140.9,1036.35,183.1,811.75,2432.05,371.45,322.1,455.85,335.85,3158.85,460.0,87.45,549.55,849.4,389.1
2016-04-11,229.05,860.0,429.8,2433.85,7193.2,1778.0,348.25,917.2,502.15,280.45,3029.25,19388.9,351.95,4006.95,839.3,1079.8,1070.95,2976.55,92.2,864.3,836.25,224.7,625.25,960.8,1183.9,416.0,327.25,671.3,1213.35,1518.75,1236.0,3478.65,134.6,207.6,142.25,1040.3,188.25,817.3,2506.65,386.65,331.15,469.6,344.55,3152.2,475.85,90.3,565.75,859.65,394.65
2016-04-12,233.6,866.9,434.05,2459.7,7335.5,1778.55,350.1,920.85,501.95,274.4,3082.75,19557.85,366.35,4041.95,839.65,1090.5,1063.0,3051.45,92.0,872.5,832.35,228.75,620.75,968.95,1182.2,414.95,322.4,677.35,1222.4,1535.95,1239.95,3573.7,135.5,211.35,143.15,1047.4,187.8,823.6,2518.15,395.8,324.5,464.45,350.4,3166.4,493.65,90.6,569.55,859.3,405.7
2016-04-13,233.55,874.35,440.5,2582.5,7430.4,1821.2,351.25,925.65,511.9,277.45,3099.5,19896.3,369.55,4073.55,837.55,1114.95,1081.75,3148.05,96.3,897.7,850.35,240.65,627.05,986.4,1172.7,416.4,331.25,692.35,1234.9,1548.9,1332.45,3731.6,137.15,213.35,145.0,1066.05,191.9,833.05,2526.2,408.75,332.85,471.4,352.85,3273.7,503.8,94.0,584.9,870.15,401.9
2016-04-18,231.3,885.2,445.25,2544.45,7313.9,1871.6,359.4,969.9,524.1,275.8,3091.05,20268.35,359.45,4090.65,853.3,1132.4,1087.8,3054.5,97.05,899.15,868.9,237.15,641.6,988.3,1238.7,429.1,335.4,683.35,1253.0,1575.0,1340.65,3718.95,139.5,207.55,145.95,1064.75,186.75,837.8,2519.75,407.35,335.55,476.7,361.8,3405.65,507.25,97.5,588.6,893.55,407.75
2016-04-20,233.5,885.8,459.1,2532.8,7213.4,1881.75,356.65,954.25,527.2,278.65,3108.75,20511.2,367.65,4093.05,841.2,1140.0,1097.85,3039.1,101.8,904.1,845.9,238.05,655.6,983.85,1243.6,423.6,335.5,687.15,1265.95,1572.6,1326.05,3670.05,141.3,209.85,148.0,1037.3,187.3,828.55,2450.35,404.1,357.45,483.55,373.8,3366.55,504.4,106.35,601.25,881.9,399.9
2016-04-21,229.35,889.15,467.95,2496.45,6986.5,1846.4,357.25,970.75,532.0,287.75,3131.2,20328.8,369.4,4002.5,846.25,1150.1,1091.15,2986.3,101.8,904.05,856.4,253.05,665.6,972.1,1226.3,424.95,329.95,686.7,1251.95,1561.0,1308.65,3705.3,141.15,212.95,146.15,1041.15,194.35,832.9,2424.4,411.5,354.55,476.35,369.35,3264.0,514.2,105.05,558.85,881.35,399.3
2016-04-22,230.1,871.55,475.85,2522.15,6971.15,1847.5,353.1,965.9,531.35,287.8,3141.95,20169.95,366.7,4013.0,845.15,1131.9,1092.15,2997.05,101.1,884.2,851.75,252.0,673.95,981.5,1211.25,428.5,325.8,676.1,1265.1,1558.0,1326.0,3816.05,143.65,216.1,146.05,1038.95,200.15,820.2,2417.05,417.0,353.65,479.9,371.65,3271.1,523.3,104.9,557.95,875.75,401.1
2016-04-25,231.8,861.75,469.9,2543.75,6853.85,1841.15,358.95,978.3,526.5,287.95,3116.15,19945.4,360.15,4038.7,845.1,1112.0,1093.25,2961.8,98.4,884.15,860.55,252.95,663.65,982.35,1215.85,428.95,320.95,680.45,1265.5,1542.7,1326.5,3727.95,140.35,212.3,143.8,1016.9,197.05,808.85,2451.25,412.2,347.45,472.0,373.6,3276.2,524.6,102.0,552.45,878.65,400.7
2016-04-26,229.1,876.9,480.2,2548.1,7004.35,1869.0,360.4,975.8,540.5,288.3,3120.25,20148.4,363.0,4087.3,849.8,1127.3,1113.85,2931.85,103.15,885.75,856.95,254.05,680.1,1021.4,1232.15,434.15,327.4,700.85,1281.0,1579.15,1353.85,3871.55,140.2,214.3,145.15,1016.95,200.95,814.4,2489.8,419.05,358.6,475.5,371.85,3266.05,510.55,106.45,554.45,910.7,413.5
2016-04-27,241.25,889.85,465.5,2548.25,6945.65,1879.6,373.05,982.35,540.2,290.9,3130.75,20114.3,373.2,4131.4,837.55,1121.5,1124.2,2949.9,101.75,892.2,858.05,244.6,702.85,1040.0,1240.15,437.15,333.55,712.5,1276.45,1569.9,1384.75,3859.4,140.7,221.8,144.35,1019.4,196.15,813.95,2511.1,418.55,356.75,479.25,371.5,3191.8,514.95,104.85,560.0,915.5,407.85
2016-04-28,235.45,873.1,468.05,2487.5,6967.1,1842.4,372.7,962.75,528.25,285.05,3083.35,20292.95,363.2,4117.7,799.9,1085.55,1113.95,2899.65,96.9,876.25,831.35,240.1,697.1,1035.0,1209.15,424.0,322.9,701.45,1259.55,1576.3,1344.5,3747.95,137.15,216.85,141.85,996.7,192.05,801.95,2527.75,411.35,347.6,480.15,369.55,3169.25,516.95,99.8,553.1,945.55,405.0
2016-04-29,238.2,866.25,472.4,2491.95,6829.1,1875.35,363.6,978.0,537.0,288.05,3088.7,20035.0,360.35,4086.75,750.3,1088.45,1132.35,2897.4,96.35,867.9,833.75,236.95,693.25,1048.85,1208.1,433.25,324.95,717.15,1254.6,1607.25,1330.95,3794.65,139.3,217.25,143.4,982.7,189.0,811.3,2535.5,408.35,351.1,486.15,355.9,3161.45,537.9,103.8,554.35,942.95,414.9
2016-05-02,232.95,864.8,471.8,2477.95,7053.75,1940.9,357.8,969.55,540.65,288.65,3011.8,19854.35,367.6,4070.75,742.2,1091.9,1117.65,2904.35,98.65,863.95,841.2,226.75,693.55,1045.05,1201.05,426.25,321.15,718.2,1250.75,1619.05,1336.55,3830.85,138.55,217.75,142.85,986.95,186.0,811.8,2526.7,407.7,346.95,477.2,367.65,3176.1,594.9,110.7,548.5,944.95,416.4
2016-05-03,235.5,872.0,470.55,2462.85,6985.5,1947.8,368.35,953.9,536.85,279.15,2959.35,19981.5,364.3,4142.45,728.4,1099.6,1118.0,2885.45,96.9,851.0,835.1,221.1,684.05,1037.8,1177.8,419.7,316.05,707.45,1251.4,1575.6,1325.85,3819.95,136.55,215.3,145.2,975.8,184.05,798.25,2478.1,409.65,348.9,467.2,360.1,3215.0,579.45,110.0,543.85,931.2,419.75
2016-05-04,208.25,873.6,462.45,2460.3,6954.2,1893.45,361.45,947.05,533.2,279.95,2933.3,19760.85,365.95,4144.2,737.1,1129.9,1127.35,2894.45,91.15,853.4,830.9,214.45,670.25,1042.0,1188.85,412.75,312.65,712.65,1246.8,1577.75,1321.0,3811.55,138.8,210.65,142.75,978.1,179.95,804.2,2478.0,381.8,328.75,466.95,360.05,3183.65,579.1,104.65,540.0,917.6,404.55
2016-05-05,198.0,867.05,461.05,2453.3,7155.5,1888.05,354.4,938.8,541.8,281.8,2929.55,19686.65,365.75,4115.25,732.9,1162.65,1132.3,2893.75,90.45,850.15,819.1,214.65,669.1,1037.55,1192.45,410.15,317.65,709.15,1273.85,1603.6,1320.85,3836.85,139.7,210.5,143.25,975.25,180.35,810.45,2470.3,391.15,331.8,479.35,359.2,3119.0,592.45,104.7,543.1,912.15,400.45
2016-05-06,194.55,889.05,461.45,2435.2,7264.45,1873.15,359.1,939.2,537.35,281.9,2866.3,20215.9,383.85,4112.05,722.6,1167.8,1119.65,2890.3,91.9,853.4,840.25,218.6,676.45,1042.2,1181.5,416.0,317.7,702.95,1260.45,1586.85,1330.8,3818.95,140.0,208.45,142.45,968.95,184.35,804.4,2473.4,398.7,329.3,473.05,365.45,3099.9,592.9,103.55,533.1,910.2,403.1
2016-05-09,196.75,906.6,477.1,2527.15,7378.65,1880.15,366.8,937.0,536.55,285.6,2840.05,20483.25,385.95,4134.15,721.4,1203.6,1141.4,2943.65,91.7,845.5,831.5,225.3,691.45,1054.9,1199.05,419.4,324.8,713.85,1294.55,1605.4,1349.6,3846.5,143.2,211.6,143.5,983.1,188.7,805.3,2512.55,403.35,328.7,478.6,365.5,3165.75,587.2,103.7,539.0,946.2,420.7
2016-05-10,194.55,898.35,487.95,2530.05,7412.3,1858.8,368.85,927.35,537.05,284.9,2924.45,20239.2,391.5,4215.8,718.8,1218.55,1144.9,2957.8,89.85,862.45,829.85,225.5,686.35,1054.7,1212.8,413.7,323.5,722.85,1320.05,1614.7,1349.9,3844.8,140.65,207.9,141.85,982.55,189.5,802.15,2522.9,388.95,328.05,482.7,371.85,3165.75,588.6,100.6,538.65,949.75,417.6
2016-05-11,193.0,907.85,498.2,2517.25,7482.85,1873.1,358.9,919.55,536.6,283.8,2868.7,19976.85,387.0,4264.5,708.75,1203.8,1138.8,2961.55,91.6,862.55,837.3,223.95,680.65,1053.75,1201.85,409.7,318.0,731.55,1327.75,1593.55,1348.2,3890.05,141.5,205.25,141.45,975.4,185.0,796.3,2518.3,379.85,329.8,473.9,372.0,3199.1,593.55,99.65,537.8,956.35,447.95
2016-05-12,195.15,928.8,492.55,2549.05,7670.15,1893.05,362.1,926.45,536.3,283.85,2971.45,19753.05,387.85,4258.9,714.7,1195.85,1149.1,2951.0,93.4,853.0,829.9,231.8,712.85,1066.1,1210.0,414.8,318.2,726.75,1316.1,1616.45,1334.4,3854.2,141.45,206.3,143.9,992.8,188.5,803.55,2566.2,387.05,330.6,481.2,374.0,3227.6,599.35,102.9,542.3,955.05,447.5
2016-05-13,188.55,943.65,490.65,2517.7,7626.15,1867.25,354.9,927.8,531.7,281.45,2917.2,18992.8,379.6,4251.75,723.15,1166.0,1140.9,2912.6,89.3,831.8,832.3,226.5,716.1,1065.2,1207.25,414.4,319.35,708.25,1286.5,1588.7,1312.75,3846.25,141.0,203.75,144.75,978.15,184.85,795.05,2523.4,389.95,322.65,479.8,364.7,3151.65,583.75,98.0,539.65,950.55,448.85
2016-05-16,185.8,952.65,486.45,2512.1,7771.1,1857.9,353.45,922.7,521.8,282.85,3002.4,19063.15,377.35,4267.55,718.95,1186.45,1162.8,2900.6,89.8,846.25,836.0,223.75,724.7,1080.8,1215.0,409.5,329.4,718.25,1283.25,1603.85,1316.3,3881.6,140.1,202.6,144.45,975.95,176.8,797.85,2551.15,392.7,326.4,486.95,364.85,3171.7,584.85,99.95,540.8,980.3,447.1
2016-05-17,183.25,969.65,503.35,2506.55,7758.4,1857.05,351.2,945.3,523.75,283.85,3017.75,18601.65,383.9,4282.45,732.3,1217.85,1153.45,2932.45,89.1,834.05,842.6,225.95,720.7,1084.45,1214.25,407.65,330.5,708.9,1291.1,1613.0,1341.95,3950.7,137.0,210.25,144.9,969.15,176.85,799.9,2570.2,389.7,327.15,483.8,364.75,3252.75,580.2,100.05,540.15,969.95,445.2
2016-05-18,183.2,963.25,501.1,2461.7,7742.55,1859.05,351.25,933.1,524.55,283.95,3025.3,18720.0,382.35,4265.65,742.25,1208.2,1140.65,2878.45,89.15,825.5,842.8,226.45,729.0,1083.0,1209.85,406.6,332.7,708.9,1309.85,1638.15,1326.0,3914.9,136.1,214.25,143.05,970.55,179.95,795.3,2551.1,384.85,329.05,484.75,365.25,3223.6,570.4,99.25,539.55,971.25,435.75
2016-05-19,171.55,956.8,490.5,2435.45,7738.2,1853.45,344.8,943.25,512.7,280.3,3025.6,18200.7,372.4,4252.25,730.1,1175.85,1139.3,2891.3,87.05,815.1,838.2,225.55,693.0,1072.1,1205.75,411.95,324.85,706.05,1266.1,1655.45,1311.05,3926.6,135.35,210.05,144.4,951.2,172.7,792.5,2556.95,386.9,326.25,484.0,363.95,3189.5,561.05,94.95,542.95,966.9,438.15
2016-05-20,177.95,956.0,490.6,2453.0,7770.5,1804.8,341.95,920.5,507.1,279.0,3033.8,18280.65,371.55,4206.75,736.65,1179.55,1140.9,2896.7,86.95,812.4,832.2,220.1,687.8,1070.45,1201.6,409.5,330.35,702.15,1255.1,1504.8,1293.1,3944.95,136.9,213.1,144.8,934.2,171.35,791.35,2529.3,384.45,322.65,475.85,366.05,3134.0,576.3,96.95,543.4,977.7,434.4
2016-05-23,181.1,946.6,486.5,2421.8,7653.7,1806.15,345.85,921.9,497.4,280.5,3029.8,18268.1,370.75,4211.15,733.55,1160.25,1136.75,2887.55,86.9,819.6,829.15,221.1,691.3,1056.3,1188.0,404.4,346.85,703.15,1241.2,1465.05,1284.95,3913.85,135.7,208.15,148.15,930.0,168.4,784.55,2491.45,381.75,313.55,476.45,362.6,3122.4,570.7,97.5,539.85,978.1,435.65
2016-05-24,180.85,956.25,488.95,2379.4,7625.55,1762.25,345.15,895.95,494.05,279.55,3025.15,18177.3,370.9,4290.35,739.25,1172.75,1139.95,2899.4,86.3,823.1,807.55,224.55,682.6,1043.65,1187.75,396.85,348.05,698.4,1242.15,1465.15,1294.8,3924.2,138.5,206.65,146.7,940.45,169.5,772.3,2467.7,389.1,317.7,480.25,362.6,3174.45,568.25,96.8,537.65,977.0,439.1
2016-05-25,182.85,982.25,502.15,2475.3,7337.25,1789.35,351.65,917.4,469.8,281.0,3051.55,18530.65,381.55,4343.45,749.35,1207.05,1173.3,2927.25,88.75,840.1,841.0,235.0,696.25,1096.15,1208.65,403.15,356.05,712.75,1291.6,1472.35,1311.75,4060.95,141.85,210.15,149.7,951.2,175.1,785.45,2526.45,397.0,324.6,528.5,364.55,3209.45,588.35,99.3,546.1,996.0,442.6
2016-05-26,184.8,991.85,519.0,2505.15,7458.35,1792.15,352.85,926.8,467.95,280.85,3090.7,18394.35,380.2,4331.0,740.9,1228.25,1183.25,2962.2,90.3,850.35,849.65,241.15,718.95,1103.9,1234.15,402.15,362.45,730.2,1474.15,1469.95,1339.1,4118.0,141.2,216.05,150.6,946.85,184.15,779.35,2548.7,399.25,325.2,542.3,361.9,3213.65,592.95,104.05,544.95,1021.05,444.45
2016-05-27,191.7,998.25,512.4,2563.7,7667.9,1835.7,351.25,1012.0,473.45,281.3,3116.05,18742.3,379.3,4361.25,757.6,1255.55,1186.8,3002.5,91.9,861.2,931.65,243.15,743.75,1104.1,1247.5,412.95,359.3,742.55,1474.9,1480.1,1333.7,4146.6,140.1,213.0,150.85,974.7,195.9,824.95,2572.65,403.9,329.6,535.9,360.45,3248.3,595.4,102.8,545.4,1025.5,453.4
2016-05-30,190.25,984.9,513.7,2607.15,7643.45,1839.15,355.9,999.45,473.55,292.55,3170.25,18741.7,379.85,4351.75,747.55,1233.95,1179.75,3097.5,102.95,854.35,913.4,244.5,738.15,1100.3,1267.6,403.0,356.5,742.6,1487.1,1467.85,1330.85,4071.75,143.6,213.45,151.75,968.7,198.85,812.1,2636.4,421.25,322.35,543.55,363.55,3212.2,591.75,106.5,550.15,1026.95,443.9
2016-05-31,192.15,984.85,515.2,2618.35,7588.8,1820.65,351.4,980.5,472.65,291.4,3183.1,18485.85,370.45,4356.95,739.8,1237.7,1181.9,3098.9,105.25,848.2,906.45,244.65,718.45,1102.85,1248.65,416.1,351.05,746.55,1473.55,1474.75,1322.3,4161.6,143.15,210.75,150.0,957.85,204.95,762.75,2569.4,459.65,334.35,540.35,360.5,3226.7,595.5,108.55,545.45,1033.0,443.35
2016-06-01,202.3,1021.7,511.95,2603.8,7642.4,1798.55,363.25,987.1,464.9,297.2,3183.15,18713.25,372.5,4356.0,734.55,1243.25,1175.15,3089.1,103.1,855.15,905.8,240.05,726.3,1103.75,1258.2,420.6,361.4,745.35,1465.05,1490.25,1333.75,4165.35,144.6,210.65,148.9,953.6,198.25,754.55,2633.55,449.2,332.15,540.0,359.25,3228.25,591.35,105.05,554.5,1017.9,449.8
2016-06-02,205.2,1024.05,524.35,2594.95,7964.55,1851.4,366.2,1003.1,468.1,307.35,3177.05,18806.85,375.7,4341.4,721.35,1260.55,1174.95,3144.3,106.05,868.2,912.55,241.35,731.4,1121.8,1261.55,420.1,358.0,746.3,1477.25,1475.35,1333.25,4186.65,144.95,212.8,150.2,956.25,200.55,746.75,2650.15,453.45,340.65,546.15,358.05,3232.95,604.95,106.75,540.4,1049.05,456.65
2016-06-03,204.55,1025.3,542.65,2639.2,7899.55,1855.8,358.15,1012.5,465.2,308.95,3160.1,18787.0,370.25,4318.75,721.9,1254.9,1171.75,3146.2,105.55,884.85,934.05,243.75,751.35,1123.95,1266.9,424.0,353.9,769.3,1460.6,1450.1,1354.2,4217.95,147.6,211.85,150.4,959.65,196.6,737.35,2629.55,453.95,338.55,551.7,355.35,3189.25,606.05,104.65,540.8,1049.4,456.55
2016-06-06,203.7,1026.3,532.85,2630.0,7774.1,1866.0,348.75,994.25,466.65,305.8,3151.2,18994.95,374.45,4318.65,724.6,1251.65,1171.1,3113.25,106.85,879.35,922.25,243.5,744.75,1121.75,1266.75,418.3,355.6,765.25,1468.2,1419.35,1369.7,4142.0,147.1,210.8,149.25,954.8,198.9,724.4,2612.5,460.5,337.85,539.6,353.0,3227.3,611.6,106.25,535.1,1064.7,454.3
2016-06-07,206.5,1032.75,534.4,2640.75,7687.25,1876.75,349.15,976.25,468.35,307.8,3155.95,18828.05,374.45,4326.95,726.7,1251.3,1173.7,3129.7,109.5,897.05,905.95,254.1,737.85,1109.9,1257.4,418.85,362.75,772.05,1487.9,1434.85,1377.95,4135.65,148.45,212.95,149.9,955.05,210.15,738.8,2631.15,463.05,342.6,536.3,360.6,3334.95,600.1,110.05,539.85,1066.2,462.8
2016-06-08,203.4,1018.05,539.0,2632.35,7747.95,1860.2,352.65,980.15,472.15,306.8,3137.95,18824.55,374.7,4332.1,743.5,1262.5,1162.6,3170.1,109.35,897.2,903.7,257.65,740.6,1113.6,1238.1,415.1,362.8,759.35,1511.2,1430.8,1386.3,4160.1,148.15,215.75,152.55,954.1,210.7,738.0,2613.1,466.15,341.5,535.65,362.05,3371.35,599.1,112.0,544.6,1053.8,455.75
